timestamp,fault-target,component,severity_level,templated_message
2024-11-08T23:15:23.141326019Z,flink-worker,flink-master,INFO,   org.apache.flink.runtime.executiongraph.ExecutionGraph       [] - Discarding the results produced by task execution .
2024-11-08T23:15:23.141185710Z,flink-worker,flink-master,INFO,   org.apache.flink.runtime.executiongraph.ExecutionGraph       [] - Discarding the results produced by task execution .
2024-11-08T23:15:23.140520240Z,flink-worker,flink-master,INFO,   org.apache.flink.runtime.executiongraph.failover..RestartPipelinedRegionFailoverStrategy [] -  tasks should be restarted to recover the failed task . 
2024-11-08T23:15:23.140337330Z,flink-worker,flink-master,INFO,   org.apache.flink.runtime.executiongraph.failover..RestartPipelinedRegionFailoverStrategy [] - Calculating tasks to restart to recover the failed task .
2024-11-08T23:15:23.139939780Z,flink-worker,flink-master,INFO,   org.apache.flink.runtime.executiongraph.ExecutionGraph       [] - Discarding the results produced by task execution .
2024-11-08T23:15:23.139534900Z,flink-worker,flink-master,INFO,   org.apache.flink.runtime.executiongraph.ExecutionGraph       [] - Source: customertss -> router (requests) () () switched from  to  on [unassigned resource].
2024-11-08T23:15:23.138905830Z,flink-worker,flink-master,WARN,"   org.apache.flink.runtime.jobmaster.slotpool.DeclarativeSlotPoolBridge [] - Could not acquire the minimum required resources, failing slot requests. Acquired: []. Current slot pool status: Registered TMs: , registered slots:  free slots: "
2024-11-08T23:15:23.138643710Z,flink-worker,flink-master,WARN,   org.apache.flink.runtime.resourcemanager.slotmanager.DeclarativeSlotManager [] - Could not fulfill resource requirements of job . Free slots: 
2024-11-08T23:15:22.137503069Z,flink-worker,flink-master,INFO,   org.apache.flink.runtime.resourcemanager.slotmanager.DeclarativeSlotManager [] - Clearing resource requirements of job 
2024-11-08T23:15:22.137463368Z,flink-worker,flink-master,INFO,   org.apache.flink.runtime.executiongraph.ExecutionGraph       [] - Discarding the results produced by task execution .
2024-11-08T23:15:22.136881538Z,flink-worker,flink-master,INFO,   org.apache.flink.runtime.executiongraph.ExecutionGraph       [] - Discarding the results produced by task execution .
2024-11-08T23:15:22.136067369Z,flink-worker,flink-master,INFO,   org.apache.flink.runtime.executiongraph.failover..RestartPipelinedRegionFailoverStrategy [] -  tasks should be restarted to recover the failed task . 
2024-11-08T23:15:22.135899699Z,flink-worker,flink-master,INFO,   org.apache.flink.runtime.executiongraph.failover..RestartPipelinedRegionFailoverStrategy [] - Calculating tasks to restart to recover the failed task .
2024-11-08T23:15:22.135381299Z,flink-worker,flink-master,INFO,   org.apache.flink.runtime.executiongraph.ExecutionGraph       [] - Discarding the results produced by task execution .
2024-11-08T23:15:22.135160389Z,flink-worker,flink-master,INFO,   org.apache.flink.runtime.executiongraph.ExecutionGraph       [] - Source: customertss -> router (requests) () () switched from  to  on [unassigned resource].
2024-11-08T23:15:22.134416059Z,flink-worker,flink-master,WARN,"   org.apache.flink.runtime.jobmaster.slotpool.DeclarativeSlotPoolBridge [] - Could not acquire the minimum required resources, failing slot requests. Acquired: []. Current slot pool status: Registered TMs: , registered slots:  free slots: "
2024-11-08T23:15:22.134156879Z,flink-worker,flink-master,WARN,   org.apache.flink.runtime.resourcemanager.slotmanager.DeclarativeSlotManager [] - Could not fulfill resource requirements of job . Free slots: 
2024-11-08T23:15:21.133192668Z,flink-worker,flink-master,INFO,   org.apache.flink.runtime.resourcemanager.slotmanager.DeclarativeSlotManager [] - Clearing resource requirements of job 
2024-11-08T23:15:21.133164448Z,flink-worker,flink-master,INFO,   org.apache.flink.runtime.executiongraph.ExecutionGraph       [] - Discarding the results produced by task execution .
2024-11-08T23:15:21.133069237Z,flink-worker,flink-master,INFO,   org.apache.flink.runtime.executiongraph.ExecutionGraph       [] - Discarding the results produced by task execution .
2024-11-08T23:15:21.132958757Z,flink-worker,flink-master,INFO,   org.apache.flink.runtime.executiongraph.failover..RestartPipelinedRegionFailoverStrategy [] -  tasks should be restarted to recover the failed task . 
2024-11-08T23:15:21.132926937Z,flink-worker,flink-master,INFO,   org.apache.flink.runtime.executiongraph.failover..RestartPipelinedRegionFailoverStrategy [] - Calculating tasks to restart to recover the failed task .
2024-11-08T23:15:21.132880247Z,flink-worker,flink-master,INFO,   org.apache.flink.runtime.executiongraph.ExecutionGraph       [] - Discarding the results produced by task execution .
2024-11-08T23:15:21.131646627Z,flink-worker,flink-master,INFO,   org.apache.flink.runtime.executiongraph.ExecutionGraph       [] - Source: customertss -> router (requests) () () switched from  to  on [unassigned resource].
2024-11-08T23:15:21.131149788Z,flink-worker,flink-master,WARN,"   org.apache.flink.runtime.jobmaster.slotpool.DeclarativeSlotPoolBridge [] - Could not acquire the minimum required resources, failing slot requests. Acquired: []. Current slot pool status: Registered TMs: , registered slots:  free slots: "
2024-11-08T23:15:21.131126068Z,flink-worker,flink-master,WARN,   org.apache.flink.runtime.resourcemanager.slotmanager.DeclarativeSlotManager [] - Could not fulfill resource requirements of job . Free slots: 
2024-11-08T23:15:20.129856577Z,flink-worker,flink-master,INFO,   org.apache.flink.runtime.resourcemanager.slotmanager.DeclarativeSlotManager [] - Clearing resource requirements of job 
2024-11-08T23:15:20.129720267Z,flink-worker,flink-master,INFO,   org.apache.flink.runtime.executiongraph.ExecutionGraph       [] - Discarding the results produced by task execution .
2024-11-08T23:15:20.129634917Z,flink-worker,flink-master,INFO,   org.apache.flink.runtime.executiongraph.ExecutionGraph       [] - Discarding the results produced by task execution .
2024-11-08T23:15:20.129519487Z,flink-worker,flink-master,INFO,   org.apache.flink.runtime.executiongraph.failover..RestartPipelinedRegionFailoverStrategy [] -  tasks should be restarted to recover the failed task . 
2024-11-08T23:15:20.129473017Z,flink-worker,flink-master,INFO,   org.apache.flink.runtime.executiongraph.failover..RestartPipelinedRegionFailoverStrategy [] - Calculating tasks to restart to recover the failed task .
2024-11-08T23:15:20.128866967Z,flink-worker,flink-master,INFO,   org.apache.flink.runtime.executiongraph.ExecutionGraph       [] - Discarding the results produced by task execution .
2024-11-08T23:15:20.128128407Z,flink-worker,flink-master,INFO,   org.apache.flink.runtime.executiongraph.ExecutionGraph       [] - Source: customertss -> router (requests) () () switched from  to  on [unassigned resource].
2024-11-08T23:15:20.127031537Z,flink-worker,flink-master,WARN,"   org.apache.flink.runtime.jobmaster.slotpool.DeclarativeSlotPoolBridge [] - Could not acquire the minimum required resources, failing slot requests. Acquired: []. Current slot pool status: Registered TMs: , registered slots:  free slots: "
2024-11-08T23:15:20.126991027Z,flink-worker,flink-master,WARN,   org.apache.flink.runtime.resourcemanager.slotmanager.DeclarativeSlotManager [] - Could not fulfill resource requirements of job . Free slots: 
2024-11-08T23:15:19.125588656Z,flink-worker,flink-master,INFO,   org.apache.flink.runtime.resourcemanager.slotmanager.DeclarativeSlotManager [] - Clearing resource requirements of job 
2024-11-08T23:15:19.125551406Z,flink-worker,flink-master,INFO,   org.apache.flink.runtime.executiongraph.ExecutionGraph       [] - Discarding the results produced by task execution .
2024-11-08T23:15:19.125442566Z,flink-worker,flink-master,INFO,   org.apache.flink.runtime.executiongraph.ExecutionGraph       [] - Discarding the results produced by task execution .
2024-11-08T23:15:19.124595696Z,flink-worker,flink-master,INFO,   org.apache.flink.runtime.executiongraph.failover..RestartPipelinedRegionFailoverStrategy [] -  tasks should be restarted to recover the failed task . 
2024-11-08T23:15:19.124431606Z,flink-worker,flink-master,INFO,   org.apache.flink.runtime.executiongraph.failover..RestartPipelinedRegionFailoverStrategy [] - Calculating tasks to restart to recover the failed task .
2024-11-08T23:15:19.123965316Z,flink-worker,flink-master,INFO,   org.apache.flink.runtime.executiongraph.ExecutionGraph       [] - Discarding the results produced by task execution .
2024-11-08T23:15:19.123548646Z,flink-worker,flink-master,INFO,   org.apache.flink.runtime.executiongraph.ExecutionGraph       [] - Source: customertss -> router (requests) () () switched from  to  on [unassigned resource].
2024-11-08T23:15:19.122875576Z,flink-worker,flink-master,WARN,"   org.apache.flink.runtime.jobmaster.slotpool.DeclarativeSlotPoolBridge [] - Could not acquire the minimum required resources, failing slot requests. Acquired: []. Current slot pool status: Registered TMs: , registered slots:  free slots: "
2024-11-08T23:15:19.122787366Z,flink-worker,flink-master,WARN,   org.apache.flink.runtime.resourcemanager.slotmanager.DeclarativeSlotManager [] - Could not fulfill resource requirements of job . Free slots: 
2024-11-08T23:15:18.121648744Z,flink-worker,flink-master,INFO,   org.apache.flink.runtime.resourcemanager.slotmanager.DeclarativeSlotManager [] - Clearing resource requirements of job 
2024-11-08T23:15:18.121621784Z,flink-worker,flink-master,INFO,   org.apache.flink.runtime.executiongraph.ExecutionGraph       [] - Discarding the results produced by task execution .
2024-11-08T23:15:18.121474165Z,flink-worker,flink-master,INFO,   org.apache.flink.runtime.executiongraph.ExecutionGraph       [] - Discarding the results produced by task execution .
2024-11-08T23:15:18.120603845Z,flink-worker,flink-master,INFO,   org.apache.flink.runtime.executiongraph.failover..RestartPipelinedRegionFailoverStrategy [] -  tasks should be restarted to recover the failed task . 
2024-11-08T23:15:18.120081585Z,flink-worker,flink-master,INFO,   org.apache.flink.runtime.executiongraph.failover..RestartPipelinedRegionFailoverStrategy [] - Calculating tasks to restart to recover the failed task .
2024-11-08T23:15:18.119691325Z,flink-worker,flink-master,INFO,   org.apache.flink.runtime.executiongraph.ExecutionGraph       [] - Discarding the results produced by task execution .
2024-11-08T23:15:18.119298195Z,flink-worker,flink-master,INFO,   org.apache.flink.runtime.executiongraph.ExecutionGraph       [] - Source: customertss -> router (requests) () () switched from  to  on [unassigned resource].
2024-11-08T23:15:18.118570845Z,flink-worker,flink-master,WARN,"   org.apache.flink.runtime.jobmaster.slotpool.DeclarativeSlotPoolBridge [] - Could not acquire the minimum required resources, failing slot requests. Acquired: []. Current slot pool status: Registered TMs: , registered slots:  free slots: "
2024-11-08T23:15:18.118526865Z,flink-worker,flink-master,WARN,   org.apache.flink.runtime.resourcemanager.slotmanager.DeclarativeSlotManager [] - Could not fulfill resource requirements of job . Free slots: 
2024-11-08T23:15:17.117034143Z,flink-worker,flink-master,INFO,   org.apache.flink.runtime.resourcemanager.slotmanager.DeclarativeSlotManager [] - Clearing resource requirements of job 
2024-11-08T23:15:17.117005263Z,flink-worker,flink-master,INFO,   org.apache.flink.runtime.executiongraph.ExecutionGraph       [] - Discarding the results produced by task execution .
2024-11-08T23:15:17.116676413Z,flink-worker,flink-master,INFO,   org.apache.flink.runtime.executiongraph.ExecutionGraph       [] - Discarding the results produced by task execution .
2024-11-08T23:15:17.116008783Z,flink-worker,flink-master,INFO,   org.apache.flink.runtime.executiongraph.failover..RestartPipelinedRegionFailoverStrategy [] -  tasks should be restarted to recover the failed task . 
2024-11-08T23:15:17.115808703Z,flink-worker,flink-master,INFO,   org.apache.flink.runtime.executiongraph.failover..RestartPipelinedRegionFailoverStrategy [] - Calculating tasks to restart to recover the failed task .
2024-11-08T23:15:17.115330113Z,flink-worker,flink-master,INFO,   org.apache.flink.runtime.executiongraph.ExecutionGraph       [] - Discarding the results produced by task execution .
2024-11-08T23:15:17.114995614Z,flink-worker,flink-master,INFO,   org.apache.flink.runtime.executiongraph.ExecutionGraph       [] - Source: customertss -> router (requests) () () switched from  to  on [unassigned resource].
2024-11-08T23:15:17.114231183Z,flink-worker,flink-master,WARN,"   org.apache.flink.runtime.jobmaster.slotpool.DeclarativeSlotPoolBridge [] - Could not acquire the minimum required resources, failing slot requests. Acquired: []. Current slot pool status: Registered TMs: , registered slots:  free slots: "
2024-11-08T23:15:17.114138603Z,flink-worker,flink-master,WARN,   org.apache.flink.runtime.resourcemanager.slotmanager.DeclarativeSlotManager [] - Could not fulfill resource requirements of job . Free slots: 
2024-11-08T23:15:16.113660282Z,flink-worker,flink-master,INFO,   org.apache.flink.runtime.resourcemanager.slotmanager.DeclarativeSlotManager [] - Clearing resource requirements of job 
2024-11-08T23:15:16.113358683Z,flink-worker,flink-master,INFO,   org.apache.flink.runtime.jobmaster.slotpool.DefaultDeclarativeSlotPool [] - Releasing slot [].
2024-11-08T23:15:16.113336592Z,flink-worker,flink-master,INFO,   org.apache.flink.runtime.executiongraph.ExecutionGraph       [] - Discarding the results produced by task execution .
2024-11-08T23:15:16.113313603Z,flink-worker,flink-master,INFO,   org.apache.flink.runtime.executiongraph.ExecutionGraph       [] - Discarding the results produced by task execution .
2024-11-08T23:15:16.113263923Z,flink-worker,flink-master,INFO,   org.apache.flink.runtime.executiongraph.ExecutionGraph       [] - Discarding the results produced by task execution .
2024-11-08T23:15:16.113238143Z,flink-worker,flink-master,INFO,   org.apache.flink.runtime.executiongraph.ExecutionGraph       [] - Discarding the results produced by task execution .
2024-11-08T23:15:16.113092092Z,flink-worker,flink-master,INFO,   org.apache.flink.runtime.executiongraph.failover..RestartPipelinedRegionFailoverStrategy [] -  tasks should be restarted to recover the failed task . 
2024-11-08T23:15:16.113026742Z,flink-worker,flink-master,INFO,   org.apache.flink.runtime.executiongraph.failover..RestartPipelinedRegionFailoverStrategy [] - Calculating tasks to restart to recover the failed task .
2024-11-08T23:15:16.111255363Z,flink-worker,flink-master,INFO,   org.apache.flink.runtime.executiongraph.ExecutionGraph       [] - Discarding the results produced by task execution .
2024-11-08T23:15:16.109113053Z,flink-worker,flink-master,INFO,   org.apache.flink.runtime.executiongraph.ExecutionGraph       [] - feedback () () switched from  to  on :  components-.components_flinkk (dataPort=).
2024-11-08T23:15:16.107556813Z,flink-worker,flink-master,INFO,   org.apache.flink.runtime.jobmaster.JobMaster                 [] - Heartbeat of TaskManager with id : timed out.
2024-11-08T23:15:15.287601804Z,flink-worker,flink-master,WARN,   org.apache.flink.runtime.resourcemanager.slotmanager.DeclarativeSlotManager [] - Could not fulfill resource requirements of job . Free slots: 
2024-11-08T23:15:15.287377514Z,flink-worker,flink-master,INFO,   org.apache.flink.runtime.resourcemanager.StandaloneResourceManager [] - Closing TaskExecutor connection : because: The heartbeat of TaskManager with id : timed out.
2024-11-08T23:15:15.287263204Z,flink-worker,flink-master,INFO,   org.apache.flink.runtime.resourcemanager.StandaloneResourceManager [] - The heartbeat of TaskManager with id : timed out.
2024-11-08T23:00:08.696269982Z,kafka-broker,flink-worker,WARN,"   org.apache.kafka.clients.NetworkClient                       [] - [Consumer clientId=consumer-flinker-group-, groupId=flinker-group] Connection to node  (kafka:) could not be established. Broker may not be available."
2024-11-08T23:00:08.696179762Z,kafka-broker,flink-worker,WARN,   org.apache.kafka.clients.NetworkClient                       [] - [Producer clientId=producer-] Connection to node  (kafka:) could not be established. Broker may not be available.
2024-11-08T23:00:08.595079354Z,kafka-broker,flink-worker,WARN,   org.apache.kafka.clients.NetworkClient                       [] - [Producer clientId=producer-] Connection to node  (kafka:) could not be established. Broker may not be available.
2024-11-08T23:00:08.594987634Z,kafka-broker,flink-worker,WARN,"   org.apache.kafka.clients.NetworkClient                       [] - [Consumer clientId=consumer-flinker-group-, groupId=flinker-group] Connection to node  (kafka:) could not be established. Broker may not be available."
2024-11-08T23:00:08.494803395Z,kafka-broker,flink-worker,INFO,"   org.apache.kafka.clients.FetchSessionHandler                 [] - [Consumer clientId=consumer-flinker-group-, groupId=flinker-group] Error sending fetch request (sessionId=, epoch=) to node : {}."
2024-11-08T22:57:20.841321644Z,kafka-broker,flink-worker,WARN,   org.apache.kafka.clients.NetworkClient                       [] - [Producer clientId=producer-] Connection to node  (kafka:) could not be established. Broker may not be available.
2024-11-08T22:57:20.840715594Z,kafka-broker,flink-worker,WARN,"   org.apache.kafka.clients.NetworkClient                       [] - [Consumer clientId=consumer-flinker-group-, groupId=flinker-group] Connection to node  (kafka:) could not be established. Broker may not be available."
2024-11-08T22:57:08.844328688Z,kafka-broker,kafka-broker,INFO,"   [shard :main] kafka - group.cc: - Recovering flinker-group - {protocol_type: , generation: , protocol: {nullopt}, leader: {nullopt}, state_timestamp: {timestamp: missing}, member count: }"
2024-11-08T22:57:08.798383104Z,kafka-broker,kafka-broker,INFO,   [shard :main] cluster - [{kafka} (log_eviction.snapshot)] - log_eviction.cc: - Applying snapshot { effective_start_offset:  } at offset: 
2024-11-08T22:57:08.798284434Z,kafka-broker,kafka-broker,INFO,   [shard :main] cluster - [{kafka} (log_eviction.snapshot)] - log_eviction.cc: - Applying snapshot { effective_start_offset:  } at offset: 
2024-11-08T22:57:08.798259014Z,kafka-broker,kafka-broker,INFO,   [shard :main] cluster - [{kafka} (log_eviction.snapshot)] - log_eviction.cc: - Applying snapshot { effective_start_offset:  } at offset: 
2024-11-08T22:57:08.795719834Z,kafka-broker,kafka-broker,INFO,   [shard :main] cluster - [{kafka} (log_eviction.snapshot)] - log_eviction.cc: - Applying snapshot { effective_start_offset:  } at offset: 
2024-11-08T22:57:08.776047876Z,kafka-broker,kafka-broker,INFO,"   [shard :main] offset_translator - ntp: {kafka} - offset.cc: - synced with log, state: {base offset: , map size: , last delta: }, highest_known_offset: "
2024-11-08T22:57:08.775200796Z,kafka-broker,kafka-broker,INFO,"   [shard :main] offset_translator - ntp: {kafka} - offset.cc: - synced with log, state: {base offset: , map size: , last delta: }, highest_known_offset: "
2024-11-08T22:57:08.775172916Z,kafka-broker,kafka-broker,INFO,"   [shard :main] offset_translator - ntp: {kafka} - offset.cc: - synced with log, state: {base offset: , map size: , last delta: }, highest_known_offset: "
2024-11-08T22:57:08.775127476Z,kafka-broker,kafka-broker,INFO,"   [shard :main] offset_translator - ntp: {kafka} - offset.cc: - synced with log, state: {base offset: , map size: , last delta: }, highest_known_offset: "
2024-11-08T22:57:08.774402586Z,kafka-broker,kafka-broker,INFO,"   [shard :main] offset_translator - ntp: {kafka} - offset.cc: - synced with log, state: {base offset: , map size: , last delta: }, highest_known_offset: "
2024-11-08T22:57:08.773622137Z,kafka-broker,kafka-broker,INFO,"   [shard :main] offset_translator - ntp: {kafka} - offset.cc: - synced with log, state: {base offset: , map size: , last delta: }, highest_known_offset: "
2024-11-08T22:57:08.773558906Z,kafka-broker,kafka-broker,INFO,"   [shard :main] offset_translator - ntp: {kafka} - offset.cc: - synced with log, state: {base offset: , map size: , last delta: }, highest_known_offset: "
2024-11-08T22:57:08.770738697Z,kafka-broker,kafka-broker,INFO,"   [shard :main] raft - [group_id:, {kafka}] consensus.cc: - Starting with voted_for {id: , revision: } term  initial_state false"
2024-11-08T22:57:08.770671137Z,kafka-broker,kafka-broker,INFO,"   [shard :main] raft - [group_id:, {kafka}] consensus.cc: - Recovered persistent state from kvstore: voted for: {id: , revision: }, term: "
2024-11-08T22:57:08.770568197Z,kafka-broker,kafka-broker,INFO,"   [shard :main] raft - [group_id:, {kafka}] consensus.cc: - Starting with voted_for {id: , revision: } term  initial_state false"
2024-11-08T22:57:08.770441407Z,kafka-broker,kafka-broker,INFO,"   [shard :main] raft - [group_id:, {kafka}] consensus.cc: - Recovered persistent state from kvstore: voted for: {id: , revision: }, term: "
2024-11-08T22:57:08.770357987Z,kafka-broker,kafka-broker,INFO,"   [shard :main] raft - [group_id:, {kafka}] consensus.cc: - Starting with voted_for {id: , revision: } term  initial_state false"
2024-11-08T22:57:08.770247317Z,kafka-broker,kafka-broker,INFO,"   [shard :main] raft - [group_id:, {kafka}] consensus.cc: - Recovered persistent state from kvstore: voted for: {id: , revision: }, term: "
2024-11-08T22:57:08.770113317Z,kafka-broker,kafka-broker,INFO,"   [shard :main] raft - [group_id:, {kafka}] consensus.cc: - Starting with voted_for {id: , revision: } term  initial_state false"
2024-11-08T22:57:08.769907127Z,kafka-broker,kafka-broker,INFO,"   [shard :main] raft - [group_id:, {kafka}] consensus.cc: - Recovered persistent state from kvstore: voted for: {id: , revision: }, term: "
2024-11-08T22:57:08.769853417Z,kafka-broker,kafka-broker,INFO,"   [shard :main] raft - [group_id:, {kafka}] consensus.cc: - Starting with voted_for {id: , revision: } term  initial_state false"
2024-11-08T22:57:08.769740427Z,kafka-broker,kafka-broker,INFO,"   [shard :main] raft - [group_id:, {kafka}] consensus.cc: - Recovered persistent state from kvstore: voted for: {id: , revision: }, term: "
2024-11-08T22:57:08.767480487Z,kafka-broker,kafka-broker,INFO,"   [shard :main] raft - [group_id:, {kafka}] consensus.cc: - Starting with voted_for {id: , revision: } term  initial_state false"
2024-11-08T22:57:08.767387947Z,kafka-broker,kafka-broker,INFO,"   [shard :main] raft - [group_id:, {kafka}] consensus.cc: - Recovered persistent state from kvstore: voted for: {id: , revision: }, term: "
2024-11-08T22:57:08.763297238Z,kafka-broker,kafka-broker,INFO,"   [shard :main] raft - [group_id:, {kafka}] consensus.cc: - Starting with voted_for {id: , revision: } term  initial_state false"
2024-11-08T22:57:08.763248758Z,kafka-broker,kafka-broker,INFO,"   [shard :main] raft - [group_id:, {kafka}] consensus.cc: - Recovered persistent state from kvstore: voted for: {id: , revision: }, term: "
2024-11-08T22:57:08.761525108Z,kafka-broker,kafka-broker,INFO,"   [shard :main] storage - log.cc: - Trying to clean up topic directory """" "
2024-11-08T22:57:08.758894748Z,kafka-broker,kafka-broker,INFO,"   [shard :main] storage - log.cc: - Trying to clean up topic directory """" "
2024-11-08T22:57:08.756685909Z,kafka-broker,kafka-broker,INFO,"   [shard :main] storage - log.cc: - Trying to clean up topic directory """" "
2024-11-08T22:57:08.755392919Z,kafka-broker,kafka-broker,INFO,"   [shard :main] storage - log.cc: - Trying to clean up topic directory """" "
2024-11-08T22:57:08.751639509Z,kafka-broker,kafka-broker,INFO,"   [shard :main] storage - log.cc: - Trying to clean up topic directory """" "
2024-11-08T22:57:08.736783231Z,kafka-broker,kafka-broker,INFO,   [shard :main] cluster - shard_placement.cc: - expecting partition {kafka} with log revision  on this shard (original shard {})
2024-11-08T22:57:08.736115541Z,kafka-broker,kafka-broker,INFO,   [shard :main] cluster - shard_placement.cc: - expecting partition {kafka} with log revision  on this shard (original shard {})
2024-11-08T22:57:08.735684401Z,kafka-broker,kafka-broker,INFO,   [shard :main] cluster - shard_placement.cc: - expecting partition {kafka} with log revision  on this shard (original shard {})
2024-11-08T22:57:08.735661441Z,kafka-broker,kafka-broker,INFO,   [shard :main] cluster - shard_placement.cc: - expecting partition {kafka} with log revision  on this shard (original shard {})
2024-11-08T22:57:08.735587271Z,kafka-broker,kafka-broker,INFO,   [shard :main] cluster - shard_placement.cc: - expecting partition {kafka} with log revision  on this shard (original shard {})
2024-11-08T22:57:08.734663781Z,kafka-broker,kafka-broker,INFO,   [shard :main] cluster - shard_placement.cc: - expecting partition {kafka} with log revision  on this shard (original shard {})
2024-11-08T22:57:08.734407931Z,kafka-broker,kafka-broker,INFO,   [shard :main] cluster - shard_placement.cc: - expecting partition {kafka} with log revision  on this shard (original shard {})
2024-11-08T22:57:08.732666551Z,kafka-broker,kafka-broker,INFO,   [shard :main] cluster - controller.cc: - Member of cluster  
2024-11-08T22:57:08.711628104Z,kafka-broker,kafka-broker,INFO,"   [shard :main] cluster - controller.cc: - loading snapshot at offset: , size: , previous last_applied: "
2024-11-08T22:57:08.709937324Z,kafka-broker,kafka-broker,INFO,   [shard :main] cluster - members.cc: - starting  members manager with founding brokers: {}
2024-11-08T22:57:08.709811754Z,kafka-broker,kafka-broker,INFO,"   [shard :main] raft - [group_id:, {redpanda}] consensus.cc: - current node priority  is lower than target , however the node is the only voter, continue with dispatching vote"
2024-11-08T22:57:08.697389896Z,kafka-broker,kafka-broker,INFO,"   [shard :main] raft - [group_id:, {redpanda}] consensus.cc: - adjusting configuration index, current start offset: , delta: , new initial index: "
2024-11-08T22:57:08.674642348Z,kafka-broker,kafka-broker,INFO,"   [shard :main] raft - [group_id:, {redpanda}] consensus.cc: - hydrating snapshot with last included index: "
2024-11-08T22:57:08.672728508Z,kafka-broker,kafka-broker,INFO,"   [shard :main] raft - [group_id:, {redpanda}] consensus.cc: - Starting with voted_for {id: , revision: } term  initial_state false"
2024-11-08T22:57:08.672680768Z,kafka-broker,kafka-broker,INFO,"   [shard :main] raft - [group_id:, {redpanda}] consensus.cc: - Recovered persistent state from kvstore: voted for: {id: , revision: }, term: "
2024-11-08T22:57:08.670630959Z,kafka-broker,kafka-broker,INFO,   [shard :main] cluster - cluster.cc: - Controller directory  not empty; assuming existing cluster exists
2024-11-08T22:57:08.664884309Z,kafka-broker,kafka-broker,INFO,"   [shard :main] main - application.cc: - Starting Redpanda with node_id , cluster  {}"
2024-11-08T22:57:08.664843759Z,kafka-broker,kafka-broker,INFO,   [shard :main] main - application.cc: - Running with alreadyished node  {}
2024-11-08T22:57:08.664797369Z,kafka-broker,kafka-broker,INFO,   [shard :main] main - application.cc: - Loaded existing  for node: 
2024-11-08T22:57:08.664696429Z,kafka-broker,kafka-broker,INFO,   [shard :main] main - application.cc: - Loaded stored node  for node: 
2024-11-08T22:57:08.659802620Z,kafka-broker,kafka-broker,INFO,   [shard :main] kvstore - kvstore.cc: - Replaying segment with base offset 
2024-11-08T22:57:08.659360480Z,kafka-broker,kafka-broker,INFO,"   [shard :main] storage - segment.cc: - Recovered: {offset_tracker:{term:, base_offset:, committed_offset:, dirty_offset:}, compacted_segment=, finished_self_compaction=, finished_windowed_compaction=, generation=, reader={, ( bytes)}, writer=nullptr, cache=nullptr, compaction_index:nullopt, closed=, tombstone=, index={file:, offsets:, index:{header_bitflags:, base_offset:, max_offset:, base_timestamp:{timestamp: }, max_timestamp:{timestamp: }, batch_timestamps_are_monotonic:, with_offset:false, non_data_timestamps:, broker_timestamp:{nullopt}, num_compactible_records_appended:{}, index(,,)}, step:, needs_persistence:}}"
2024-11-08T22:57:08.551232072Z,kafka-broker,kafka-broker,INFO,   [shard :main] main - application.cc: - redpanda.cluster_id:{}	- Cluster identifier
2024-11-08T22:57:08.530628505Z,kafka-broker,kafka-broker,INFO,   [shard :main] cluster - config.cc: - Ignoring value for 'write_caching_default' in redpanda.yaml: use `rpk cluster config edit` to edit cluster configuration properties.
2024-11-08T22:57:08.530363685Z,kafka-broker,kafka-broker,INFO,   [shard :main] cluster - config.cc: - Ignoring value for 'topic_partitions_per_shard' in redpanda.yaml: use `rpk cluster config edit` to edit cluster configuration properties.
2024-11-08T22:57:08.529971425Z,kafka-broker,kafka-broker,INFO,   [shard :main] cluster - config.cc: - Ignoring value for 'storage_min_free_bytes' in redpanda.yaml: use `rpk cluster config edit` to edit cluster configuration properties.
2024-11-08T22:57:08.529938965Z,kafka-broker,kafka-broker,INFO,   [shard :main] cluster - config.cc: - Ignoring value for 'log_segment_size_min' in redpanda.yaml: use `rpk cluster config edit` to edit cluster configuration properties.
2024-11-08T22:57:08.529907185Z,kafka-broker,kafka-broker,INFO,   [shard :main] cluster - config.cc: - Ignoring value for 'group_topic_partitions' in redpanda.yaml: use `rpk cluster config edit` to edit cluster configuration properties.
2024-11-08T22:57:08.529876735Z,kafka-broker,kafka-broker,INFO,   [shard :main] cluster - config.cc: - Ignoring value for 'group_initial_rebalance_delay' in redpanda.yaml: use `rpk cluster config edit` to edit cluster configuration properties.
2024-11-08T22:57:08.529845385Z,kafka-broker,kafka-broker,INFO,   [shard :main] cluster - config.cc: - Ignoring value for 'fetch_reads_debounce_timeout' in redpanda.yaml: use `rpk cluster config edit` to edit cluster configuration properties.
2024-11-08T22:57:08.529780905Z,kafka-broker,kafka-broker,INFO,   [shard :main] cluster - config.cc: - Ignoring value for 'default_topic_replications' in redpanda.yaml: use `rpk cluster config edit` to edit cluster configuration properties.
2024-11-08T22:57:08.528467845Z,kafka-broker,kafka-broker,INFO,   [shard :main] cluster - config.cc: - Ignoring value for 'auto_create_topics_enabled' in redpanda.yaml: use `rpk cluster config edit` to edit cluster configuration properties.
2024-11-08T22:55:07.616881187Z,kafka-broker,flink-worker,WARN,"   org.apache.kafka.clients.NetworkClient                       [] - [Consumer clientId=consumer-flinker-group-, groupId=flinker-group] Connection to node  (kafka:) could not be established. Broker may not be available."
